Year|Rank|Song Title|Artist|Spotify Track ID|Spotify_song_name|Spotify URL|Artist Name|Artist Image|Artist Genres|Release Date|Popularity|Duration (ms)|Explicit|Danceability|Energy|Key|Loudness|Mode|Speechiness|Acousticness|Instrumentalness|Liveness|Valence|Tempo
2016|46|Never Forget You|Zara Larsson & MNEK|6hmhG1b4LEyNuashVvuIAo|Never Forget You|https://open.spotify.com/track/6hmhG1b4LEyNuashVvuIAo|Zara Larsson|https://i.scdn.co/image/ab6761610000e5eb7619ca2683b434e139040f70|pop, scandipop, swedish electropop, swedish pop|2017-03-17|71.0|213427.0|False|0.583|0.732|11.0|-5.729|0.0|0.0459|0.00315|9.57e-06|0.269|0.277|146.005
2016|47|Let Me Love You|DJ Snake Featuring Justin Bieber|0lYBSQXN6rCTvUZvg9S0lU|Let Me Love You|https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU|DJ Snake|https://i.scdn.co/image/ab6761610000e5ebca97cf089968b569e29d795c|dance pop, edm, electronic trap, pop, pop dance|2016-08-05|83.0|205946.0|False|0.475|0.715|8.0|-5.371|1.0|0.058|0.0863|2.67e-05|0.135|0.159|199.892
2016|48|Don't Mind|Kent Jones|27PmvZoffODNFW2p7ehZTQ|Don't Mind|https://open.spotify.com/track/27PmvZoffODNFW2p7ehZTQ|Kent Jones|https://i.scdn.co/image/ab6761610000e5eb81338a5f164ad9ee6932b8c9|miami hip hop, viral trap|2016-04-25|63.0|198236.0|True|0.464|0.771|8.0|-4.503|1.0|0.336|0.0235|0.0|0.063|0.69|158.777
2016|49|H.O.L.Y.|Florida Georgia Line|0BCy325UZyR9z0t0uxwn2N|H.O.L.Y.|https://open.spotify.com/track/0BCy325UZyR9z0t0uxwn2N|Florida Georgia Line|https://i.scdn.co/image/ab6761610000e5ebaa2d9bd207a62adc3edf6631|contemporary country, country, country pop, country road, modern country rock|2016-08-26|66.0|194186.0|False|0.523|0.666|7.0|-4.081|0.0|0.0327|0.401|0.0|0.0728|0.564|78.077
2016|50|We Don't Talk Anymore|Charlie Puth Featuring Selena Gomez|54PbBpquVfhfrwRwvjSXbI|We Don't Talk Anymore (feat. Selena Gomez)|https://open.spotify.com/track/54PbBpquVfhfrwRwvjSXbI|Charlie Puth|https://i.scdn.co/image/ab6761610000e5ebd5594e3ae145bbb2c096366d|pop, viral pop|2015-11-05|77.0|217706.0|False|0.728|0.563|1.0|-8.053|0.0|0.134|0.621|0.0|0.179|0.352|100.017
2016|51|Into You|Ariana Grande|63y6xWR4gXz7bnUGOk8iI6|Into You|https://open.spotify.com/track/63y6xWR4gXz7bnUGOk8iI6|Ariana Grande|https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0|pop|2016-05-20|70.0|244453.0|False|0.623|0.734|9.0|-5.948|1.0|0.107|0.0162|1.75e-06|0.145|0.37|107.853
2016|52|Gold|Kiiara|7yNX3ZFBWZoR52pbeU4Mcl|Gold|https://open.spotify.com/track/7yNX3ZFBWZoR52pbeU4Mcl|Kiiara|https://i.scdn.co/image/ab6761610000e5eb3a50ec3bc61d904970f4dd1b|alt z, electropop|2020-10-09|63.0|225882.0|False|0.6|0.412|5.0|-9.343|0.0|0.344|0.615|0.0026|0.134|0.408|113.05
2016|53|Exchange|Bryson Tiller|43PuMrRfbyyuz4QpZ3oAwN|Exchange|https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN|Bryson Tiller|https://i.scdn.co/image/ab6761610000e5eb078fdd734b7f0aa782328428|kentucky hip hop, r&b, rap|2015-10-02|81.0|194613.0|True|0.525|0.433|6.0|-10.598|1.0|0.185|0.107|0.0|0.135|0.276|160.108
2016|54|679|Fetty Wap Featuring Remy Boyz|5NQbUaeTEOGdD6hHcre0dZ|679 (feat. Remy Boyz)|https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ|Fetty Wap|https://i.scdn.co/image/ab6761610000e5eb8ffb1b02e4435c5176b28ed2|new jersey rap, pop rap, rap, southern hip hop, trap|2015-06-29|73.0|196693.0|True|0.618|0.717|7.0|-5.738|1.0|0.318|0.00256|0.0|0.625|0.603|190.05
2016|55|Oui|Jeremih|0PJIbOdMs3bd5AT8liULMQ|oui|https://open.spotify.com/track/0PJIbOdMs3bd5AT8liULMQ|Jeremih|https://i.scdn.co/image/ab6761610000e5eb8ddeab89a67542470e2631c8|chicago rap, pop rap, r&b, southern hip hop, trap, urban contemporary|2015-12-04|73.0|238320.0|False|0.418|0.724|5.0|-3.724|1.0|0.0964|0.213|0.0|0.112|0.604|78.521
2016|56|Hands To Myself|Selena Gomez|1LoriJC05IrHIDwj3q0KC1|Hands To Myself|https://open.spotify.com/track/1LoriJC05IrHIDwj3q0KC1|Selena Gomez|https://i.scdn.co/image/ab6761610000e5ebc3c753851496854e29abff7a|pop, post-teen pop|2015-10-09|62.0|200680.0|False|0.811|0.507|5.0|-7.161|0.0|0.117|0.0146|2.14e-06|0.342|0.438|111.016
2016|57|2 Phones|Kevin Gates|0wdKiSBUT7aZkXUIdJWcwC|2 Phones|https://open.spotify.com/track/0wdKiSBUT7aZkXUIdJWcwC|Kevin Gates|https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3|baton rouge rap, pop rap, rap, southern hip hop, trap|2016-01-29|66.0|240000.0|True|0.895|0.681|7.0|-5.267|0.0|0.358|0.157|0.0|0.189|0.554|121.918
2016|58|Starboy|The Weeknd Featuring Daft Punk|7MXVkk9YMctZqd1Srtv4MB|Starboy|https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB|The Weeknd|https://i.scdn.co/image/ab6761610000e5eb214f3cf1cbe7139c1e26ffbb|canadian contemporary r&b, canadian pop, pop|2016-11-25|88.0|230453.0|True|0.679|0.587|7.0|-7.015|1.0|0.276|0.141|6.35e-06|0.137|0.486|186.003
2016|59|For Free|DJ Khaled Featuring Drake|5TqBAOIBe0bQA0spNdcG3k|For Free (feat. Drake)|https://open.spotify.com/track/5TqBAOIBe0bQA0spNdcG3k|DJ Khaled|https://i.scdn.co/image/ab6761610000e5eb084f36c2ae2da4a02494e1e5|hip hop, miami hip hop, pop rap, rap|2016-08-05|53.0|183695.0|True|0.916|0.571|10.0|-8.241|0.0|0.2|0.0173|1.11e-06|0.153|0.498|103.521
2016|60|Never Be Like You|Flume Featuring Kai|14gdERIqymApVn9vcsbmZ3|Never Be Like You (feat. Kai)|https://open.spotify.com/track/14gdERIqymApVn9vcsbmZ3|Flume|https://i.scdn.co/image/ab6761610000e5ebdcbf7ddf047dd267e4de8978|australian dance, australian electropop, australian indie, downtempo, edm, indietronica|2016-05-27|69.0|234909.0|True|0.448|0.59|0.0|-4.359|1.0|0.0577|0.446|0.0|0.14|0.264|119.834
2016|61|In The Night|The Weeknd|25KybV9BOUlvcnv7nN3Pyo|In The Night|https://open.spotify.com/track/25KybV9BOUlvcnv7nN3Pyo|The Weeknd|https://i.scdn.co/image/ab6761610000e5eb214f3cf1cbe7139c1e26ffbb|canadian contemporary r&b, canadian pop, pop|2015-08-28|72.0|235653.0|True|0.505|0.68|7.0|-4.993|1.0|0.0714|0.0796|0.0|0.0465|0.539|168.022
2016|62|Me Too|Meghan Trainor|3KwwE4sgCzMaKWq6QBebmX|Me Too|https://open.spotify.com/track/3KwwE4sgCzMaKWq6QBebmX|Meghan Trainor|https://i.scdn.co/image/ab6761610000e5eb365984489dac7a79eac204e3|hip pop, pop|2017-05-12|72.0|181240.0|False|0.934|0.694|11.0|-5.849|0.0|0.101|0.0971|1.2e-06|0.477|0.833|123.831
2016|63|Ex's & Oh's|Elle King|70eDxAyAraNTiD6lx2ZEnH|Ex's & Oh's|https://open.spotify.com/track/70eDxAyAraNTiD6lx2ZEnH|Elle King|https://i.scdn.co/image/ab6761610000e5eb98f1e053c254d51c7ebb9831|modern blues rock|2015-02-13|70.0|202173.0|False|0.612|0.921|7.0|-2.882|1.0|0.085|0.0183|0.0|0.0576|0.446|139.988
2016|64|Die A Happy Man|Thomas Rhett|5kNe7PE09d6Kvw5pAsx23n|Die A Happy Man|https://open.spotify.com/track/5kNe7PE09d6Kvw5pAsx23n|Thomas Rhett|https://i.scdn.co/image/ab6761610000e5eb4aae480c63cd38ab83a2d842|contemporary country, country, country road, modern country rock|2015-01-01|72.0|227426.0|False|0.595|0.389|2.0|-9.245|1.0|0.0349|0.418|1.39e-06|0.116|0.4|166.049
2016|65|White Iverson|Post Malone|6eT7xZZlB2mwyzJ2sUKG6w|White Iverson|https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w|Post Malone|https://i.scdn.co/image/ab6761610000e5ebe17c0aa1714a03d62b5ce4e0|dfw rap, melodic rap, pop, rap|2016-12-09|75.0|256532.0|True|0.675|0.561|7.0|-7.678|1.0|0.0352|0.233|0.0|0.0793|0.309|130.098
2016|66|Close|Nick Jonas Featuring Tove Lo|3lSDIJ2abCrOdDJ6pshUap|Close|https://open.spotify.com/track/3lSDIJ2abCrOdDJ6pshUap|Nick Jonas|https://i.scdn.co/image/ab6761610000e5eb780447f701c671015c2109a0|dance pop, pop|2016-06-10|66.0|234213.0|False|0.654|0.623|6.0|-5.273|0.0|0.082|0.253|0.0|0.144|0.401|123.996
2016|67|Unsteady|X Ambassadors|7lGKEWMXVWWTt3X71Bv44I|Unsteady|https://open.spotify.com/track/7lGKEWMXVWWTt3X71Bv44I|X Ambassadors|https://i.scdn.co/image/ab6761610000e5eb85b6cbf01747c44e145c5a20|modern alternative rock, modern rock, stomp pop|2015-06-30|71.0|193546.0|False|0.389|0.665|0.0|-6.169|1.0|0.0644|0.178|0.000732|0.116|0.199|117.055
2016|68|Sucker For Pain|Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors|4dASQiO1Eoo3RJvt74FtXB|Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)|https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB|Lil Wayne|https://i.scdn.co/image/ab6761610000e5ebc1c08e541eae3cc82c6988c4|hip hop, new orleans rap, pop rap, rap, trap|2016-06-24|75.0|243490.0|True|0.502|0.786|9.0|-4.378|0.0|0.317|0.255|0.0|0.65|0.739|169.021
2016|69|Down In The DM|Yo Gotti Featuring Nicki Minaj|5w1vhNA2OEWUQ371QzyMmM|Down In the DM (feat. Nicki Minaj) - Remix|https://open.spotify.com/track/5w1vhNA2OEWUQ371QzyMmM|Yo Gotti|https://i.scdn.co/image/ab6761610000e5eb38197044dd7bdb898225e6d7|dirty south rap, gangster rap, memphis hip hop, rap, southern hip hop, tennessee hip hop, trap|2016-02-19|56.0|259072.0|True|0.791|0.634|1.0|-7.684|0.0|0.0639|0.00243|5.43e-05|0.0812|0.323|152.961
2016|70|Luv|Tory Lanez|16Ah4QqH4mgYVXqfC4mdSd|LUV|https://open.spotify.com/track/16Ah4QqH4mgYVXqfC4mdSd|Tory Lanez|https://i.scdn.co/image/ab6761610000e5ebbd5d3e1b363c3e26710661c3|canadian hip hop, canadian trap, melodic rap, pop rap, r&b, rap, trap|2016-08-19|67.0|228640.0|True|0.542|0.528|11.0|-8.113|0.0|0.243|0.0108|0.0|0.117|0.253|190.42
2016|71|Sorry|Beyonce|4k8Kq3yLE7I7umYfN08YCU|Sorry|https://open.spotify.com/track/4k8Kq3yLE7I7umYfN08YCU|Ava Ayanna|https://i.scdn.co/image/ab67616d0000b2731a2a713810fe235a8b09e82c||2016-05-12|9.0|179435.0|False|0.536|0.11|11.0|-17.493|0.0|0.0482|0.942|0.00106|0.1|0.169|129.935
2016|72|Can't Feel My Face|The Weeknd|22VdIZQfgXJea34mQxlt81|Can't Feel My Face|https://open.spotify.com/track/22VdIZQfgXJea34mQxlt81|The Weeknd|https://i.scdn.co/image/ab6761610000e5eb214f3cf1cbe7139c1e26ffbb|canadian contemporary r&b, canadian pop, pop|2015-08-28|81.0|213520.0|False|0.705|0.769|9.0|-5.526|0.0|0.0425|0.113|0.0|0.105|0.583|107.949
2016|73|Hymn For The Weekend|Coldplay|3RiPr603aXAoi4GHyXx0uy|Hymn for the Weekend|https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy|Coldplay|https://i.scdn.co/image/ab6761610000e5eb1ba8fc5f5c73e7e9313cc6eb|permanent wave, pop|2015-12-04|83.0|258266.0|False|0.491|0.693|0.0|-6.487|0.0|0.0377|0.211|6.92e-06|0.325|0.412|90.027
2016|74|Say It|Tory Lanez|2Gyc6e2cLxA5hoX1NOvYnU|Say It|https://open.spotify.com/track/2Gyc6e2cLxA5hoX1NOvYnU|Tory Lanez|https://i.scdn.co/image/ab6761610000e5ebbd5d3e1b363c3e26710661c3|canadian hip hop, canadian trap, melodic rap, pop rap, r&b, rap, trap|2016-08-19|74.0|237786.0|True|0.546|0.529|11.0|-10.511|0.0|0.0583|0.0869|6.37e-06|0.124|0.248|107.333
2016|75|Antidote|Travis Scott|1wHZx0LgzFHyeIZkUydNXq|Antidote|https://open.spotify.com/track/1wHZx0LgzFHyeIZkUydNXq|Travis Scott|https://i.scdn.co/image/ab6761610000e5eb19c2790744c792d05570bb71|rap, slap house|2015-09-04|74.0|262693.0|True|0.714|0.527|1.0|-5.046|1.0|0.0322|0.00787|0.00015|0.124|0.123|131.046
2016|76|Lost Boy|Ruth B|0zMzyHAeMvwq5CRstru1Fp|Lost Boy|https://open.spotify.com/track/0zMzyHAeMvwq5CRstru1Fp|Ruth B.|https://i.scdn.co/image/ab6761610000e5eb1da7ba1c178ab9f68d065197|alt z, canadian contemporary r&b, canadian pop, pop|2017-05-05|69.0|276066.0|False|0.586|0.128|7.0|-9.297|1.0|0.0496|0.963|0.0|0.0858|0.371|123.498
2016|77|Side To Side|Ariana Grande Featuring Nicki Minaj|43bCmCI0nSgcT7QdMXY6LV|Side To Side|https://open.spotify.com/track/43bCmCI0nSgcT7QdMXY6LV|Ariana Grande|https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0|pop|2016-05-20|67.0|226160.0|True|0.649|0.736|6.0|-5.84|0.0|0.23|0.0528|0.0|0.235|0.612|159.182
2016|78|Sit Still, Look Pretty|Daya|6w2rrJsn8Qpa7veSaVAyKh|Sit Still, Look Pretty|https://open.spotify.com/track/6w2rrJsn8Qpa7veSaVAyKh|Daya|https://i.scdn.co/image/ab6761610000e5eb540e862652f24fe2988911b2|alt z, pop|2016-10-07|72.0|207761.0|False|0.846|0.734|2.0|-3.601|1.0|0.108|0.286|8.27e-05|0.425|0.717|90.98
2016|79|Wildest Dreams|Taylor Swift|1K39ty6o1sHwwlZwO6a7wK|Wildest Dreams (Taylor's Version)|https://open.spotify.com/track/1K39ty6o1sHwwlZwO6a7wK|Taylor Swift|https://i.scdn.co/image/ab6761610000e5ebe672b5f553298dcdccb0e676|pop|2023-10-26|77.0|220433.0|False|0.587|0.663|8.0|-7.439|1.0|0.0598|0.0348|9.95e-05|0.0971|0.539|139.993
2016|80|Middle|DJ Snake Featuring Bipolar Sunshine|0g5EKLgdKvNlln7TNqBByK|Middle|https://open.spotify.com/track/0g5EKLgdKvNlln7TNqBByK|DJ Snake|https://i.scdn.co/image/ab6761610000e5ebca97cf089968b569e29d795c|dance pop, edm, electronic trap, pop, pop dance|2016-08-05|75.0|220573.0|False|0.583|0.695|9.0|-5.336|1.0|0.0423|0.0138|0.0|0.0527|0.224|104.879
2016|81|On My Mind|Ellie Goulding|5a7NdkF09AfD0H607eiOkX|On My Mind|https://open.spotify.com/track/5a7NdkF09AfD0H607eiOkX|Ellie Goulding|https://i.scdn.co/image/ab6761610000e5ebc3cd7dc428871e8985d62b9a|indietronica, metropopolis, pop, uk pop|2015-11-06|64.0|213445.0|False|0.702|0.705|0.0|-6.666|1.0|0.0543|0.258|5.93e-06|0.0879|0.743|154.911
2016|82|Pop Style|Drake Featuring The Throne|5mPSyjLatqB00IkPqRlbTE|Pop Style|https://open.spotify.com/track/5mPSyjLatqB00IkPqRlbTE|Drake|https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9|canadian hip hop, canadian pop, hip hop, pop rap, rap|2016-05-06|58.0|212946.0|True|0.713|0.462|7.0|-10.027|1.0|0.123|0.192|2.16e-06|0.105|0.0594|133.053
2016|83|When We Were Young|Adele|7GgWAITsYJaRM3r50rfh5w|When We Were Young|https://open.spotify.com/track/7GgWAITsYJaRM3r50rfh5w|Adele|https://i.scdn.co/image/ab6761610000e5eb68f6e5892075d7f22615bd17|british soul, pop, pop soul, uk pop|2015-11-20|73.0|290900.0|False|0.376|0.595|3.0|-5.936|1.0|0.0496|0.303|0.0|0.095|0.265|144.361
2016|84|Hide Away|Daya|3WALaE7UdNXx8VJ4lpWCK8|Hide Away|https://open.spotify.com/track/3WALaE7UdNXx8VJ4lpWCK8|Daya|https://i.scdn.co/image/ab6761610000e5eb540e862652f24fe2988911b2|alt z, pop|2016-10-07|76.0|191368.0|False|0.884|0.826|11.0|-3.672|0.0|0.0853|0.222|2.29e-06|0.0651|0.465|94.997
2016|85|Lean On|Major Lazer X DJ Snake Featuring MO|||||||||||||||||||||
2016|86|I Know What You Did Last Summer|Shawn Mendes & Camila Cabello|2GyA33q5rti5IxkMQemRDH|I Know What You Did Last Summer|https://open.spotify.com/track/2GyA33q5rti5IxkMQemRDH|Shawn Mendes|https://i.scdn.co/image/ab6761610000e5ebd56712ef06c48938329731e1|canadian pop, pop, viral pop|2015-04-14|71.0|223853.0|False|0.687|0.761|9.0|-4.582|0.0|0.0876|0.102|0.0|0.147|0.743|113.939
2016|87|Watch Me|Silento|||||||||||||||||||||
2016|87|All the Way Up (featuring French Montana & Infared)|Fat Joe & Remy Ma|||||||||||||||||||||
2016|88|Back To Sleep|Chris Brown|6dlpABcXrQKRU9G00i6Zba|Back To Sleep|https://open.spotify.com/track/6dlpABcXrQKRU9G00i6Zba|Chris Brown|https://i.scdn.co/image/ab6761610000e5eba48397e590a1c70e2cda7728|r&b, rap|2015-12-18|63.0|201253.0|True|0.647|0.646|9.0|-5.483|0.0|0.243|0.0424|0.0|0.0888|0.721|92.981
2016|89|No Limit|Usher Featuring Young Thug|1CDBn2Lm7E63XKQDsdCq6O|No Limit (feat. Young Thug)|https://open.spotify.com/track/1CDBn2Lm7E63XKQDsdCq6O|USHER|https://i.scdn.co/image/ab6761610000e5eb716114797a4a644c67c5fa72|atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary|2016-09-16|57.0|228613.0|True|0.717|0.523|10.0|-6.506|0.0|0.0611|0.0799|0.0|0.206|0.282|127.047
2016|90|Cut It|O.T. Genasis Featuring Young Dolph|376KnY4TrgBITxjlnbnmIy|Cut It (feat. Young Dolph)|https://open.spotify.com/track/376KnY4TrgBITxjlnbnmIy|O.T. Genasis|https://i.scdn.co/image/ab6761610000e5eb6aea835a2e35e92e7a65eec9|southern hip hop, trap|2015-09-25|54.0|222600.0|True|0.875|0.673|7.0|-4.184|1.0|0.0932|0.135|0.0|0.292|0.231|130.0
2016|91|Really Really|Kevin Gates|10I3CmmwT0BkOVhduDy53o|Really Really|https://open.spotify.com/track/10I3CmmwT0BkOVhduDy53o|Kevin Gates|https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3|baton rouge rap, pop rap, rap, southern hip hop, trap|2016-01-29|69.0|232093.0|True|0.762|0.666|0.0|-6.055|1.0|0.0916|0.00427|0.0|0.127|0.278|118.97
2016|92|All In My Head (Flex)|Fifth Harmony Featuring Fetty Wap|7nD9nN3jord9wWcfW3Gkcm|All In My Head (Flex) (feat. Fetty Wap)|https://open.spotify.com/track/7nD9nN3jord9wWcfW3Gkcm|Fifth Harmony|https://i.scdn.co/image/ab6761610000e5eb5acb3cb0a8b87d3952738b97|girl group, pop, talent show|2016-05-27|61.0|210573.0|False|0.689|0.791|0.0|-5.194|0.0|0.053|0.023|0.0|0.0526|0.755|95.04
2016|93|Starving|Hailee Steinfeld & Grey Featuring Zedd|4Ce37cRWvM1vIGGynKcs22|Starving|https://open.spotify.com/track/4Ce37cRWvM1vIGGynKcs22|Hailee Steinfeld|https://i.scdn.co/image/ab6761610000e5eba961383967f3a3a54e794a15|pop|2016-07-22|70.0|181880.0|False|0.728|0.616|4.0|-4.238|1.0|0.0645|0.378|0.0|0.105|0.508|99.962
2016|94|Adventure Of A Lifetime|Coldplay|69uxyAqqPIsUyTO8txoP2M|Adventure of a Lifetime|https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M|Coldplay|https://i.scdn.co/image/ab6761610000e5eb1ba8fc5f5c73e7e9313cc6eb|permanent wave, pop|2015-12-04|80.0|263786.0|False|0.638|0.924|7.0|-3.887|1.0|0.036|0.00205|0.000175|0.149|0.53|111.995
2016|95|Humble And Kind|Tim McGraw|4Pn0JlCUusD2QHjADuOzuV|Humble And Kind|https://open.spotify.com/track/4Pn0JlCUusD2QHjADuOzuV|Tim McGraw|https://i.scdn.co/image/ab6761610000e5ebbd6977f3970a7a4a8d4becbe|contemporary country, country, country road|2015-01-01|66.0|259266.0|False|0.355|0.48|11.0|-7.31|1.0|0.0282|0.679|2.28e-06|0.12|0.137|100.956
2016|96|Wicked|Future|6BbINUfGabVyiNFJpQXn3x|Wicked|https://open.spotify.com/track/6BbINUfGabVyiNFJpQXn3x|Future|https://i.scdn.co/image/ab6761610000e5eb6ef89e23678018c6d8630825|atl hip hop, hip hop, rap, southern hip hop, trap|2016-04-13|61.0|173346.0|True|0.718|0.679|11.0|-5.899|0.0|0.0706|0.00191|0.0104|0.385|0.205|157.97
2016|97|Tiimmy Turner|Desiigner|3NJG6vMH1ZsectZkocMEm0|Tiimmy Turner|https://open.spotify.com/track/3NJG6vMH1ZsectZkocMEm0|Desiigner|https://i.scdn.co/image/ab6761610000e5eb7142aa94e6774b71d88eb3bd|pop rap, rap, southern hip hop, trap, viral trap|2016-07-22|63.0|239853.0|True|0.602|0.725|6.0|-3.054|1.0|0.0393|0.174|0.0|0.0786|0.304|122.803
2016|98|See You Again|Wiz Khalifa Featuring Charlie Puth|2JzZzZUQj3Qff7wapcbKjc|See You Again (feat. Charlie Puth)|https://open.spotify.com/track/2JzZzZUQj3Qff7wapcbKjc|Wiz Khalifa|https://i.scdn.co/image/ab6761610000e5eb2cdddc4dd42f7403f0d7bb9c|hip hop, pittsburgh rap, pop rap, rap, southern hip hop, trap|2015|81.0|229525.0|False|0.689|0.481|10.0|-7.503|1.0|0.0815|0.369|1.03e-06|0.0649|0.283|80.025
2016|99|Perfect|One Direction|3NLnwwAQbbFKcEcV8hDItk|Perfect|https://open.spotify.com/track/3NLnwwAQbbFKcEcV8hDItk|One Direction|https://i.scdn.co/image/5bb443424a1ad71603c43d67f5af1a04da6bb3c8|boy band, pop, post-teen pop, talent show|2015-11-13|80.0|230333.0|False|0.648|0.822|11.0|-5.231|0.0|0.0749|0.0598|0.0|0.119|0.397|99.933
2017|1|Shape Of You|Ed Sheeran|7qiZfU4dY1lWllzX7mPBI3|Shape of You|https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3|Ed Sheeran|https://i.scdn.co/image/ab6761610000e5eb3bcef85e105dfc42399ef0ba|pop, singer-songwriter pop, uk pop|2017-03-03|85.0|233712.0|False|0.825|0.652|1.0|-3.183|0.0|0.0802|0.581|0.0|0.0931|0.931|95.977
2017|2|Despacito|Luis Fonsi & Daddy Yankee Featuring Justin Bieber|6habFhsOp2NvshLv26DqMb|Despacito|https://open.spotify.com/track/6habFhsOp2NvshLv26DqMb|Luis Fonsi|https://i.scdn.co/image/ab6761610000e5eb2620d7e19f51d9c4b7e853ce|latin pop, puerto rican pop|2019-02-01|79.0|229360.0|False|0.655|0.797|2.0|-4.787|1.0|0.153|0.198|0.0|0.067|0.839|177.928
2017|3|That's What I Like|Bruno Mars|0KKkJNfGyhkQ5aFogxQAPU|That's What I Like|https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU|Bruno Mars|https://i.scdn.co/image/ab6761610000e5ebc36dd9eb55fb0db4911f25dd|dance pop, pop|2016-11-17|87.0|206693.0|False|0.853|0.56|1.0|-4.961|1.0|0.0406|0.013|0.0|0.0944|0.86|134.066
2017|4|Humble.|Kendrick Lamar|7KXjTSCq5nL1LoYtL7XAwS|HUMBLE.|https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS|Kendrick Lamar|https://i.scdn.co/image/ab6761610000e5eb437b9e2a82505b3d93ff1022|conscious hip hop, hip hop, rap, west coast rap|2017-04-14|85.0|177000.0|True|0.908|0.621|1.0|-6.638|0.0|0.102|0.000282|5.39e-05|0.0958|0.421|150.011
2017|5|Something Just Like This|The Chainsmokers & Coldplay|6RUKPb4LETWmmr3iAEQktW|Something Just Like This|https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW|The Chainsmokers|https://i.scdn.co/image/ab6761610000e5eb9c0f09a8247c54ecba74819d|pop|2017-04-07|88.0|247160.0|False|0.617|0.635|11.0|-6.769|0.0|0.0317|0.0498|1.44e-05|0.164|0.446|103.019
2017|6|Bad And Boujee|Migos Featuring Lil Uzi Vert|0M9ydKzuF3oZTfYYPfaGX1|Bad and Boujee (feat. Lil Uzi Vert)|https://open.spotify.com/track/0M9ydKzuF3oZTfYYPfaGX1|Migos|https://i.scdn.co/image/ab6761610000e5ebf4593f7b778219838d858c34|atl hip hop, hip hop, pop rap, rap, southern hip hop, trap|2017-01-27|71.0|343150.0|True|0.926|0.666|11.0|-5.314|1.0|0.244|0.0611|0.0|0.123|0.168|127.079
2017|7|Closer|The Chainsmokers Featuring Halsey|7BKLCZ1jbUBVqRi2FVlTVw|Closer|https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw|The Chainsmokers|https://i.scdn.co/image/ab6761610000e5eb9c0f09a8247c54ecba74819d|pop|2016-07-29|83.0|244960.0|False|0.748|0.524|8.0|-5.599|1.0|0.0338|0.414|0.0|0.111|0.661|95.01
2017|8|Body Like A Back Road|Sam Hunt|7FpBQ067pHB67deawpbbcY|Body Like A Back Road|https://open.spotify.com/track/7FpBQ067pHB67deawpbbcY|Sam Hunt|https://i.scdn.co/image/ab6761610000e5eb800647d0d619aa4bbfc10a53|contemporary country, country, country pop, modern country rock|2020-04-03|71.0|162546.0|False|0.736|0.458|5.0|-7.437|1.0|0.0316|0.441|0.0|0.148|0.65|98.977
2017|9|Believer|Imagine Dragons|0pqnGHJpmpxLKifKRmU6WP|Believer|https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP|Imagine Dragons|https://i.scdn.co/image/ab6761610000e5ebab47d8dae2b24f5afe7f9d38|modern rock, pop, rock|2017-06-23|86.0|204346.0|False|0.776|0.78|10.0|-4.374|0.0|0.128|0.0622|0.0|0.081|0.666|124.949
2017|10|Congratulations|Post Malone Featuring Quavo|3a1lNhkSLSkpJE4MSHpDu9|Congratulations|https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9|Post Malone|https://i.scdn.co/image/ab6761610000e5ebe17c0aa1714a03d62b5ce4e0|dfw rap, melodic rap, pop, rap|2016-12-09|80.0|220293.0|True|0.63|0.804|6.0|-4.183|1.0|0.0364|0.215|0.0|0.253|0.492|123.146
2017|11|Say You Won't Let Go|James Arthur|5uCax9HTNlzGybIStD3vDh|Say You Won't Let Go|https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh|James Arthur|https://i.scdn.co/image/ab6761610000e5eb2a0c6d0343c82be9dd6fce0b|pop, talent show, uk pop|2016-10-28|87.0|211466.0|False|0.358|0.557|10.0|-7.398|1.0|0.059|0.695|0.0|0.0902|0.494|85.043
